AEM27004.1	AEM33205.1	170	231
AEM27004.1	AEM35457.1	170	231
AEM27004.1	AEM32477.1	170	229
AEM27004.1	AEM32455.1	170	229
AEM27004.1	AEM35976.1	170	228
AEM27004.1	AEM35271.1	170	228
AEM27004.1	AEM32687.1	170	227
AEM27004.1	AEM35316.1	170	226
AEM27004.1	AEM35358.1	170	225
AEM27004.1	AEM33550.1	170	224
AEM27004.1	AEM33131.1	170	223
AEM27004.1	AEM35565.1	170	223
AEM27004.1	AEM34334.1	170	222
AEM27004.1	AEM26547.1	170	222
AEM27004.1	AEM35558.1	170	222
AEM27004.1	AEM34556.1	170	221
AEM27004.1	AEM34545.1	170	221
AEM27004.1	AEM33313.1	170	220
AEM27004.1	AIJ50334.1	170	213
AEM27004.1	UKZ82808.1	170	212
AEM27004.1	BAF57417.1	170	176
AEM31101.1	AEM31101.1	169	355
AEM31101.1	AEM31933.1	169	349
AEM31101.1	AEM26036.1	169	325
AEM31101.1	AEM29673.1	169	301
AEM31101.1	AEM31250.1	169	296
AEM31101.1	AEM30473.1	169	296
AEM31101.1	AEM33205.1	169	295
AEM31101.1	AEM32488.1	169	288
AEM31101.1	AEM25419.1	169	284
AEM31101.1	CBK52737.1	169	270
AEM31101.1	AEM25849.1	169	265
AEM31101.1	CBK52772.1	169	259
AEM31101.1	AEM27845.1	169	257
AEM31101.1	AEM27830.1	169	257
AEM31101.1	AEM27737.1	169	254
AEM31101.1	AIL01313.1	169	254
AEM31101.1	AEM28382.1	169	253
AEM31101.1	AEM28735.1	169	253
AEM31101.1	AEM28005.1	169	251
AEM31101.1	AEM27982.1	169	251
AEM31101.1	AEM28035.1	169	251
AEM31101.1	AEM31641.1	169	250
AEM31101.1	AEM25771.1	169	249
AEM31101.1	AEM31095.1	169	249
AEM31101.1	AEM30833.1	169	249
AEM31101.1	AEM25881.1	169	248
AEM31101.1	AEM29806.1	169	248
AEM31101.1	AEM30022.1	169	247
AEM31101.1	AEM30639.1	169	247
AEM31101.1	AEM28905.1	169	247
AEM31101.1	AEM31928.1	169	247
AEM31101.1	AEM31116.1	169	246
AEM31101.1	AEM30557.1	169	246
AEM31101.1	AEM30505.1	169	246
AEM31101.1	AEM30549.1	169	246
AEM31101.1	AEM28510.1	169	246
AEM31101.1	AEM28528.1	169	246
AEM31101.1	AEM28119.1	169	246
AEM31101.1	AEM28125.1	169	246
AEM31101.1	AEM31943.1	169	246
AEM31101.1	AEM29994.1	169	246
AEM31101.1	AEM26547.1	169	245
AEM31101.1	CAD79795.1	169	257
AEM31101.1	CBK52811.1	169	245
AEM31101.1	ABY61343.1	169	245
AEM31101.1	AEM31595.1	169	244
AEM31101.1	AEM30729.1	169	244
AEM31101.1	AEM29870.1	169	243
AEM31101.1	AEM32477.1	169	243
AEM31101.1	AEM32455.1	169	243
AEM31101.1	AEM26584.1	169	242
AEM31101.1	AEM31481.1	169	242
AEM31101.1	AEM31751.1	169	241
AEM31101.1	AEM31927.1	169	241
AEM31101.1	AEM29100.1	169	241
AEM31101.1	AEM26863.1	169	240
AEM31101.1	AEM31029.1	169	239
AEM31101.1	BCS24847.1	169	249
AEM31101.1	AEM32422.1	169	239
AEM31101.1	AEM32073.1	169	236
AEM31101.1	AEM28980.1	169	236
AEM31101.1	AEM33810.1	169	236
AEM31101.1	AEM26549.1	169	236
AEM31101.1	AEM34404.1	169	235
AEM31101.1	AEM28322.1	169	235
AEM31101.1	AEM27004.1	169	234
AEM31101.1	AEM34761.1	169	233
AEM31101.1	AEM32687.1	169	233
AEM31101.1	AEM34556.1	169	233
AEM31101.1	AEM34545.1	169	233
AEM31101.1	AEM34078.1	169	232
AEM31101.1	AEM33131.1	169	231
AEM31101.1	AEM26889.1	169	231
AEM31101.1	AEM34746.1	169	230
AEM31101.1	AEM30840.1	169	229
AEM31101.1	AEM33550.1	169	229
AEM31101.1	AEM26927.1	169	229
AEM31101.1	AEM32509.1	169	228
AEM31101.1	AEM33313.1	169	228
AEM31101.1	AEM27374.1	169	228
AEM31101.1	AEM26799.1	169	227
AEM31101.1	AKV16370.1	169	233
AEM31101.1	AEM35271.1	169	221
AEM31101.1	AEM35457.1	169	218
AEM31101.1	AEM29054.1	169	218
AEM31101.1	AEM34334.1	169	216
AEM31101.1	AEM35316.1	169	216
AEM31101.1	AEM35358.1	169	216
AEM31101.1	AEM33275.1	169	214
AEM31101.1	AEM35565.1	169	213
AEM31101.1	AEM35558.1	169	213
AEM31101.1	AIJ50334.1	169	199
AEM31101.1	AEM35743.1	169	194
AEM31101.1	AEM35742.1	169	194
AEM31101.1	UKZ82808.1	169	204
AEM31101.1	AEM35906.1	169	192
AEM31101.1	AEM35908.1	169	191
AEM31101.1	AEM35976.1	169	184
AEM31101.1	BAF57417.1	169	144
AEM35271.1	AEM35271.1	162	348
AEM35271.1	AEM35457.1	162	345
AEM35271.1	AEM35316.1	162	344
AEM35271.1	AEM35358.1	162	343
AEM35271.1	AEM35565.1	162	340
AEM35271.1	AEM35558.1	162	340
AEM35271.1	ABY61343.1	162	251
AEM35271.1	AEM30729.1	162	250
AEM35271.1	AEM31751.1	162	248
AEM35271.1	AEM30639.1	162	247
AEM35271.1	AEM25771.1	162	246
AEM35271.1	AEM29806.1	162	244
AEM35271.1	AEM32073.1	162	243
AEM35271.1	AEM31481.1	162	243
AEM35271.1	AEM26863.1	162	243
AEM35271.1	AEM25881.1	162	242
AEM35271.1	CBK52811.1	162	242
AEM35271.1	AEM31943.1	162	242
AEM35271.1	AIL01313.1	162	241
AEM35271.1	AEM27830.1	162	241
AEM35271.1	AEM29870.1	162	240
AEM35271.1	AEM28735.1	162	239
AEM35271.1	AEM26584.1	162	238
AEM35271.1	AEM30833.1	162	238
AEM35271.1	AEM28382.1	162	237
AEM35271.1	AEM29673.1	162	237
AEM35271.1	AEM32687.1	162	236
AEM35271.1	AEM28005.1	162	236
AEM35271.1	AEM27982.1	162	236
AEM35271.1	AEM28035.1	162	236
AEM35271.1	AEM31927.1	162	236
AEM35271.1	AEM26549.1	162	235
AEM35271.1	AEM25419.1	162	235
AEM35271.1	AEM33550.1	162	235
AEM35271.1	AEM31095.1	162	234
AEM35271.1	AEM31116.1	162	234
AEM35271.1	AEM33131.1	162	234
AEM35271.1	AEM31595.1	162	233
AEM35271.1	AEM30557.1	162	233
AEM35271.1	AEM30505.1	162	233
AEM35271.1	AEM30549.1	162	233
AEM35271.1	AEM33313.1	162	232
AEM35271.1	AEM28510.1	162	232
AEM35271.1	AEM28528.1	162	232
AEM35271.1	AEM28119.1	162	232
AEM35271.1	AEM28125.1	162	232
AEM35271.1	AEM32477.1	162	231
AEM35271.1	AEM32455.1	162	231
AEM35271.1	AEM31029.1	162	231
AEM35271.1	AEM31250.1	162	230
AEM35271.1	AEM30473.1	162	230
AEM35271.1	AEM27004.1	162	230
AEM35271.1	AEM30840.1	162	228
AEM35271.1	AEM28905.1	162	228
AEM35271.1	AEM27737.1	162	227
AEM35271.1	AEM26036.1	162	227
AEM35271.1	AEM29100.1	162	227
AEM35271.1	AEM25849.1	162	227
AEM35271.1	AEM27374.1	162	226
AEM35271.1	AEM32488.1	162	226
AEM35271.1	CBK52737.1	162	226
AEM35271.1	AEM31101.1	162	225
AEM35271.1	AEM30022.1	162	224
AEM35271.1	AEM29994.1	162	224
AEM35271.1	AEM28980.1	162	224
AEM35271.1	AEM29054.1	162	223
AEM35271.1	AEM34404.1	162	221
AEM35271.1	AEM31933.1	162	221
AEM35271.1	CBK52772.1	162	221
AEM35271.1	AEM33810.1	162	220
AEM35271.1	AEM32422.1	162	220
AEM35271.1	AEM34556.1	162	220
AEM35271.1	AEM34545.1	162	220
AEM35271.1	AEM31928.1	162	220
AEM35271.1	AEM26927.1	162	219
AEM35271.1	AEM26799.1	162	219
AEM35271.1	AEM33205.1	162	218
AEM35271.1	AEM28322.1	162	218
AEM35271.1	BCS24847.1	162	227
AEM35271.1	AEM31641.1	162	217
AEM35271.1	AEM27845.1	162	217
AEM35271.1	AEM34078.1	162	216
AEM35271.1	AEM32509.1	162	213
AEM35271.1	AEM34746.1	162	213
AEM35271.1	AEM26889.1	162	211
AEM35271.1	AEM26547.1	162	209
AEM35271.1	AEM35743.1	162	208
AEM35271.1	AEM35742.1	162	208
AEM35271.1	AEM33275.1	162	206
AEM35271.1	AEM35906.1	162	205
AEM35271.1	AEM34761.1	162	205
AEM35271.1	AEM35908.1	162	204
AEM35271.1	CAD79795.1	162	213
AEM35271.1	AKV16370.1	162	211
AEM35271.1	AEM34334.1	162	199
AEM35271.1	AEM35976.1	162	190
AEM35271.1	AIJ50334.1	162	168
AEM35271.1	UKZ82808.1	162	174
AEM35271.1	BAF57417.1	162	150
AEM30473.1	AEM30473.1	172	364
AEM30473.1	AEM31250.1	172	361
AEM30473.1	AEM32488.1	172	350
AEM30473.1	AEM26036.1	172	314
AEM30473.1	AEM31101.1	172	297
AEM30473.1	AEM31933.1	172	291
AEM30473.1	AEM29673.1	172	285
AEM30473.1	AEM25419.1	172	285
AEM30473.1	CBK52737.1	172	274
AEM30473.1	AEM33205.1	172	273
AEM30473.1	CBK52772.1	172	265
AEM30473.1	AEM25849.1	172	261
AEM30473.1	AEM27737.1	172	260
AEM30473.1	AEM28005.1	172	258
AEM30473.1	AEM27982.1	172	258
AEM30473.1	AEM28035.1	172	258
AEM30473.1	AEM30557.1	172	257
AEM30473.1	AEM30505.1	172	257
AEM30473.1	AEM30549.1	172	257
AEM30473.1	AIL01313.1	172	256
AEM30473.1	BCS24847.1	172	266
AEM30473.1	AEM28119.1	172	256
AEM30473.1	AEM28125.1	172	256
AEM30473.1	AEM25771.1	172	256
AEM30473.1	AEM30639.1	172	255
AEM30473.1	AEM30833.1	172	255
AEM30473.1	AEM31116.1	172	254
AEM30473.1	AEM26547.1	172	254
AEM30473.1	AEM28510.1	172	253
AEM30473.1	AEM28528.1	172	253
AEM30473.1	AEM29806.1	172	253
AEM30473.1	AEM31928.1	172	252
AEM30473.1	AEM27845.1	172	252
AEM30473.1	CBK52811.1	172	252
AEM30473.1	CAD79795.1	172	264
AEM30473.1	AEM29870.1	172	251
AEM30473.1	ABY61343.1	172	251
AEM30473.1	AEM31595.1	172	250
AEM30473.1	AEM28905.1	172	250
AEM30473.1	AEM29100.1	172	248
AEM30473.1	AEM29994.1	172	247
AEM30473.1	AEM31481.1	172	247
AEM30473.1	AEM32477.1	172	247
AEM30473.1	AEM32455.1	172	247
AEM30473.1	AEM26584.1	172	246
AEM30473.1	AEM27830.1	172	246
AEM30473.1	AEM25881.1	172	245
AEM30473.1	AEM26927.1	172	244
AEM30473.1	AEM31943.1	172	244
AEM30473.1	AEM28735.1	172	243
AEM30473.1	AEM26863.1	172	243
AEM30473.1	AEM30022.1	172	243
AEM30473.1	AEM31641.1	172	242
AEM30473.1	AEM27004.1	172	242
AEM30473.1	AEM31095.1	172	241
AEM30473.1	AEM28382.1	172	241
AEM30473.1	AEM30729.1	172	239
AEM30473.1	AEM32687.1	172	238
AEM30473.1	AEM28322.1	172	238
AEM30473.1	AEM26549.1	172	238
AEM30473.1	AEM31029.1	172	237
AEM30473.1	AEM32422.1	172	237
AEM30473.1	AEM31751.1	172	236
AEM30473.1	AEM27374.1	172	236
AEM30473.1	AEM31927.1	172	234
AEM30473.1	AEM33131.1	172	232
AEM30473.1	AEM26889.1	172	232
AEM30473.1	AEM34556.1	172	232
AEM30473.1	AEM34545.1	172	232
AEM30473.1	AEM32073.1	172	231
AEM30473.1	AEM33313.1	172	231
AEM30473.1	AEM33550.1	172	231
AEM30473.1	AEM26799.1	172	230
AEM30473.1	AEM34404.1	172	230
AEM30473.1	AEM33810.1	172	229
AEM30473.1	AKV16370.1	172	238
AEM30473.1	AEM34761.1	172	228
AEM30473.1	AEM35271.1	172	227
AEM30473.1	AEM28980.1	172	227
AEM30473.1	AEM29054.1	172	226
AEM30473.1	AEM35316.1	172	225
AEM30473.1	AEM34746.1	172	225
AEM30473.1	AEM32509.1	172	224
AEM30473.1	AEM34078.1	172	224
AEM30473.1	AEM30840.1	172	224
AEM30473.1	AEM35457.1	172	223
AEM30473.1	AEM34334.1	172	223
AEM30473.1	AEM35358.1	172	221
AEM30473.1	AEM35565.1	172	219
AEM30473.1	AEM35558.1	172	218
AEM30473.1	AEM33275.1	172	215
AEM30473.1	AEM35743.1	172	201
AEM30473.1	AEM35742.1	172	201
AEM30473.1	AIJ50334.1	172	199
AEM30473.1	AEM35906.1	172	199
AEM30473.1	AEM35908.1	172	198
AEM30473.1	AEM35976.1	172	192
AEM30473.1	UKZ82808.1	172	202
AEM30473.1	BAF57417.1	172	139
AEM35358.1	AEM35358.1	161	343
AEM35358.1	AEM35271.1	161	341
AEM35358.1	AEM35316.1	161	341
AEM35358.1	AEM35565.1	161	340
AEM35358.1	AEM35457.1	161	340
AEM35358.1	AEM35558.1	161	340
AEM35358.1	ABY61343.1	161	247
AEM35358.1	AEM30729.1	161	246
AEM35358.1	AEM31751.1	161	244
AEM35358.1	AEM32073.1	161	243
AEM35358.1	AEM30639.1	161	243
AEM35358.1	AEM25771.1	161	242
AEM35358.1	AEM29870.1	161	240
AEM35358.1	AEM29806.1	161	240
AEM35358.1	AEM31481.1	161	239
AEM35358.1	AEM26863.1	161	239
AEM35358.1	CBK52811.1	161	238
AEM35358.1	AEM31943.1	161	238
AEM35358.1	AIL01313.1	161	237
AEM35358.1	AEM28735.1	161	237
AEM35358.1	AEM25881.1	161	236
AEM35358.1	AEM31927.1	161	236
AEM35358.1	AEM28382.1	161	235
AEM35358.1	AEM27830.1	161	235
AEM35358.1	AEM31095.1	161	233
AEM35358.1	AEM33550.1	161	232
AEM35358.1	AEM26584.1	161	232
AEM35358.1	AEM31116.1	161	232
AEM35358.1	AEM31595.1	161	231
AEM35358.1	AEM31029.1	161	231
AEM35358.1	AEM30833.1	161	231
AEM35358.1	AEM33131.1	161	231
AEM35358.1	AEM30557.1	161	231
AEM35358.1	AEM30505.1	161	231
AEM35358.1	AEM30549.1	161	231
AEM35358.1	AEM25419.1	161	231
AEM35358.1	AEM29673.1	161	231
AEM35358.1	AEM28510.1	161	230
AEM35358.1	AEM28528.1	161	230
AEM35358.1	AEM28119.1	161	230
AEM35358.1	AEM28005.1	161	230
AEM35358.1	AEM28125.1	161	230
AEM35358.1	AEM27982.1	161	230
AEM35358.1	AEM28035.1	161	230
AEM35358.1	AEM32477.1	161	229
AEM35358.1	AEM32455.1	161	229
AEM35358.1	AEM33313.1	161	229
AEM35358.1	AEM32687.1	161	229
AEM35358.1	AEM26549.1	161	229
AEM35358.1	AEM30840.1	161	228
AEM35358.1	AEM28905.1	161	228
AEM35358.1	AEM27374.1	161	226
AEM35358.1	AEM27004.1	161	226
AEM35358.1	AEM29100.1	161	225
AEM35358.1	AEM29994.1	161	224
AEM35358.1	AEM28980.1	161	224
AEM35358.1	AEM29054.1	161	223
AEM35358.1	AEM31250.1	161	223
AEM35358.1	AEM30473.1	161	223
AEM35358.1	AEM27737.1	161	223
AEM35358.1	AEM30022.1	161	223
AEM35358.1	AEM25849.1	161	223
AEM35358.1	AEM32422.1	161	220
AEM35358.1	AEM34556.1	161	220
AEM35358.1	AEM34545.1	161	220
AEM35358.1	AEM26036.1	161	220
AEM35358.1	AEM31933.1	161	219
AEM35358.1	AEM31101.1	161	219
AEM35358.1	AEM32488.1	161	219
AEM35358.1	CBK52737.1	161	219
AEM35358.1	AEM34404.1	161	217
AEM35358.1	AEM27845.1	161	217
AEM35358.1	AEM33205.1	161	216
AEM35358.1	AEM34078.1	161	216
AEM35358.1	AEM33810.1	161	216
AEM35358.1	AEM31928.1	161	216
AEM35358.1	AEM26927.1	161	215
AEM35358.1	CBK52772.1	161	214
AEM35358.1	AEM32509.1	161	213
AEM35358.1	AEM34746.1	161	213
AEM35358.1	AEM26799.1	161	213
AEM35358.1	AEM31641.1	161	213
AEM35358.1	BCS24847.1	161	220
AEM35358.1	AEM28322.1	161	211
AEM35358.1	AEM35743.1	161	208
AEM35358.1	AEM35742.1	161	208
AEM35358.1	AEM33275.1	161	207
AEM35358.1	AEM35906.1	161	205
AEM35358.1	AEM26547.1	161	205
AEM35358.1	AEM35908.1	161	204
AEM35358.1	AEM26889.1	161	204
AEM35358.1	AEM34761.1	161	201
AEM35358.1	AEM34334.1	161	199
AEM35358.1	CAD79795.1	161	209
AEM35358.1	AKV16370.1	161	207
AEM35358.1	AEM35976.1	161	190
AEM35358.1	AIJ50334.1	161	163
AEM35358.1	UKZ82808.1	161	168
AEM35358.1	BAF57417.1	161	144
AEM29054.1	AEM29054.1	167	352
AEM29054.1	AEM27374.1	167	276
AEM29054.1	ABY61343.1	167	274
AEM29054.1	AEM28735.1	167	268
AEM29054.1	AEM26549.1	167	266
AEM29054.1	AEM25881.1	167	265
AEM29054.1	AEM25419.1	167	263
AEM29054.1	AEM28382.1	167	263
AEM29054.1	AEM27830.1	167	263
AEM29054.1	AEM27004.1	167	262
AEM29054.1	AEM26799.1	167	261
AEM29054.1	AEM32422.1	167	260
AEM29054.1	AEM25849.1	167	260
AEM29054.1	AEM25771.1	167	259
AEM29054.1	CBK52811.1	167	254
AEM29054.1	AEM28905.1	167	253
AEM29054.1	AEM26863.1	167	253
AEM29054.1	AEM27737.1	167	252
AEM29054.1	AEM31641.1	167	250
AEM29054.1	AEM30840.1	167	248
AEM29054.1	AEM30729.1	167	248
AEM29054.1	AEM30022.1	167	247
AEM29054.1	AEM26927.1	167	247
AEM29054.1	AEM31029.1	167	246
AEM29054.1	CBK52772.1	167	246
AEM29054.1	AEM26584.1	167	246
AEM29054.1	AEM31751.1	167	246
AEM29054.1	AEM32073.1	167	246
AEM29054.1	AIL01313.1	167	245
AEM29054.1	AEM30639.1	167	245
AEM29054.1	AEM28980.1	167	244
AEM29054.1	AEM28322.1	167	244
AEM29054.1	AEM31481.1	167	243
AEM29054.1	AEM32509.1	167	241
AEM29054.1	AEM31095.1	167	241
AEM29054.1	CAD79795.1	167	253
AEM29054.1	AEM27845.1	167	240
AEM29054.1	AEM31943.1	167	240
AEM29054.1	CBK52737.1	167	238
AEM29054.1	AEM29994.1	167	237
AEM29054.1	AEM31927.1	167	237
AEM29054.1	AEM26889.1	167	236
AEM29054.1	AEM29870.1	167	236
AEM29054.1	AEM30557.1	167	236
AEM29054.1	AEM30505.1	167	236
AEM29054.1	AEM30549.1	167	236
AEM29054.1	AEM28119.1	167	235
AEM29054.1	AEM28125.1	167	235
AEM29054.1	BCS24847.1	167	245
AEM29054.1	AEM31116.1	167	233
AEM29054.1	AEM29806.1	167	233
AEM29054.1	AEM34404.1	167	233
AEM29054.1	AEM29673.1	167	233
AEM29054.1	AEM28510.1	167	232
AEM29054.1	AEM34746.1	167	232
AEM29054.1	AEM28528.1	167	232
AEM29054.1	AEM28005.1	167	232
AEM29054.1	AEM27982.1	167	232
AEM29054.1	AEM28035.1	167	232
AEM29054.1	AEM31595.1	167	232
AEM29054.1	AEM30833.1	167	232
AEM29054.1	AEM34334.1	167	231
AEM29054.1	AEM34761.1	167	231
AEM29054.1	AEM26036.1	167	230
AEM29054.1	AEM34078.1	167	229
AEM29054.1	AEM33810.1	167	229
AEM29054.1	AEM33275.1	167	229
AEM29054.1	AEM30473.1	167	228
AEM29054.1	AEM32488.1	167	228
AEM29054.1	AEM29100.1	167	227
AEM29054.1	AEM32477.1	167	226
AEM29054.1	AEM32455.1	167	226
AEM29054.1	AEM32687.1	167	225
AEM29054.1	AEM31250.1	167	225
AEM29054.1	AEM35316.1	167	224
AEM29054.1	AEM33550.1	167	224
AEM29054.1	AEM31928.1	167	223
AEM29054.1	AEM35743.1	167	223
AEM29054.1	AEM35742.1	167	223
AEM29054.1	AEM35358.1	167	223
AEM29054.1	AEM33131.1	167	223
AEM29054.1	AEM33313.1	167	222
AEM29054.1	AEM35271.1	167	221
AEM29054.1	AEM35908.1	167	221
AEM29054.1	AEM26547.1	167	221
AEM29054.1	AEM31933.1	167	221
AEM29054.1	AEM33205.1	167	221
AEM29054.1	AEM31101.1	167	221
AEM29054.1	AEM35565.1	167	220
AEM29054.1	AEM35457.1	167	220
AEM29054.1	AEM35906.1	167	220
AEM29054.1	AEM35558.1	167	219
AEM29054.1	AEM34556.1	167	220
AEM29054.1	AEM34545.1	167	220
AEM29054.1	AKV16370.1	167	227
AEM29054.1	AEM35976.1	167	209
AEM29054.1	AIJ50334.1	167	205
AEM29054.1	UKZ82808.1	167	208
AEM29054.1	BAF57417.1	167	153
AEM31095.1	AEM31095.1	163	342
AEM31095.1	ABY61343.1	163	274
AEM31095.1	AEM26927.1	163	273
AEM31095.1	AEM30729.1	163	272
AEM31095.1	AEM30840.1	163	271
AEM31095.1	AEM31751.1	163	270
AEM31095.1	AEM32073.1	163	269
AEM31095.1	AEM30639.1	163	269
AEM31095.1	AEM26584.1	163	268
AEM31095.1	AEM31029.1	163	267
AEM31095.1	AEM31481.1	163	265
AEM31095.1	AEM25771.1	163	265
AEM31095.1	AEM28735.1	163	265
AEM31095.1	AEM28905.1	163	264
AEM31095.1	AEM26549.1	163	263
AEM31095.1	AEM25419.1	163	263
AEM31095.1	AEM28382.1	163	262
AEM31095.1	AEM27830.1	163	262
AEM31095.1	AEM31641.1	163	260
AEM31095.1	CBK52772.1	163	260
AEM31095.1	AEM25881.1	163	259
AEM31095.1	AIL01313.1	163	259
AEM31095.1	AEM29870.1	163	258
AEM31095.1	AEM29806.1	163	258
AEM31095.1	AEM34078.1	163	257
AEM31095.1	AEM33810.1	163	257
AEM31095.1	AEM26863.1	163	257
AEM31095.1	AEM32477.1	163	256
AEM31095.1	AEM32455.1	163	256
AEM31095.1	AEM27004.1	163	256
AEM31095.1	AEM27374.1	163	254
AEM31095.1	AEM31116.1	163	254
AEM31095.1	AEM30557.1	163	254
AEM31095.1	AEM30505.1	163	254
AEM31095.1	AEM30549.1	163	254
AEM31095.1	AEM31595.1	163	254
AEM31095.1	AEM30833.1	163	254
AEM31095.1	AEM33275.1	163	254
AEM31095.1	CBK52811.1	163	254
AEM31095.1	AEM28510.1	163	253
AEM31095.1	AEM28528.1	163	253
AEM31095.1	AEM28119.1	163	253
AEM31095.1	AEM28005.1	163	253
AEM31095.1	AEM28125.1	163	253
AEM31095.1	AEM27982.1	163	253
AEM31095.1	AEM31943.1	163	253
AEM31095.1	AEM28035.1	163	253
AEM31095.1	AEM31927.1	163	253
AEM31095.1	AEM34404.1	163	252
AEM31095.1	AEM33205.1	163	252
AEM31095.1	AEM30022.1	163	252
AEM31095.1	AEM27737.1	163	252
AEM31095.1	AEM31101.1	163	251
AEM31095.1	CBK52737.1	163	250
AEM31095.1	AEM31933.1	163	249
AEM31095.1	AEM29100.1	163	248
AEM31095.1	AEM34746.1	163	248
AEM31095.1	AEM28980.1	163	248
AEM31095.1	AEM28322.1	163	248
AEM31095.1	AEM25849.1	163	247
AEM31095.1	AEM26036.1	163	247
AEM31095.1	AEM34761.1	163	246
AEM31095.1	AEM29673.1	163	246
AEM31095.1	BCS24847.1	163	254
AEM31095.1	AEM31250.1	163	243
AEM31095.1	AEM30473.1	163	243
AEM31095.1	CAD79795.1	163	254
AEM31095.1	AEM34556.1	163	243
AEM31095.1	AEM34545.1	163	243
AEM31095.1	AEM33131.1	163	242
AEM31095.1	AEM27845.1	163	241
AEM31095.1	AEM32488.1	163	241
AEM31095.1	AEM33550.1	163	240
AEM31095.1	AEM32509.1	163	240
AEM31095.1	AEM32422.1	163	240
AEM31095.1	AEM29054.1	163	239
AEM31095.1	AEM33313.1	163	239
AEM31095.1	AEM32687.1	163	239
AEM31095.1	AEM29994.1	163	238
AEM31095.1	AEM35743.1	163	234
AEM31095.1	AEM35742.1	163	234
AEM31095.1	AEM31928.1	163	233
AEM31095.1	AEM26889.1	163	232
AEM31095.1	AEM35271.1	163	232
AEM31095.1	AEM35316.1	163	232
AEM31095.1	AEM35906.1	163	231
AEM31095.1	AEM35358.1	163	231
AEM31095.1	AKV16370.1	163	241
AEM31095.1	AEM35908.1	163	231
AEM31095.1	AEM26799.1	163	231
AEM31095.1	AEM35565.1	163	229
AEM31095.1	AEM35457.1	163	229
AEM31095.1	AEM35558.1	163	228
AEM31095.1	AEM34334.1	163	228
AEM31095.1	AEM26547.1	163	226
AEM31095.1	AEM35976.1	163	218
AEM31095.1	UKZ82808.1	163	206
AEM31095.1	AIJ50334.1	163	194
AEM31095.1	BAF57417.1	163	155
AEM31250.1	AEM31250.1	171	361
AEM31250.1	AEM30473.1	171	361
AEM31250.1	AEM32488.1	171	350
AEM31250.1	AEM26036.1	171	311
AEM31250.1	AEM31101.1	171	297
AEM31250.1	AEM31933.1	171	291
